time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-25T09:54:43.380Z,18.1731,-68.4391,119,3.92,md,28,176,0.3456,0.63,pr,pr2021298010,2021-10-26T06:38:11.040Z,"28 km SE of Boca de Yuma, Dominican Republic",earthquake,4.019,2.31,0.11,19,reviewed,pr,pr
2021-10-25T07:14:44.450Z,19.2651,-67.2948,18,3.73,md,30,219,0.8185,0.76,pr,pr2021298009,2021-10-25T13:49:19.040Z,"88 km NNW of San Antonio, Puerto Rico",earthquake,2.63,6.22,0.09,15,reviewed,pr,pr
2021-10-25T07:13:39.640Z,19.037,-67.1348,15,3.26,md,23,234,0.57,0.35,pr,pr2021298008,2021-10-25T08:19:22.333Z,"60 km N of San Antonio, Puerto Rico",earthquake,0.97,1.99,0.04,8,reviewed,pr,pr
2021-10-25T06:52:04.177Z,-9.3149,107.8242,10,5,mb,,44,1.848,0.51,us,us6000fxc9,2021-10-25T07:21:50.510Z,"217 km S of Kawalu, Indonesia",earthquake,3.8,1.8,0.066,73,reviewed,us,us
2021-10-25T06:44:41.136Z,29.4171,142.2177,10,4.2,mb,,127,2.312,0.29,us,us7000fpsf,2021-11-01T07:37:51.040Z,"Izu Islands, Japan region",earthquake,5.1,1.9,0.113,22,reviewed,us,us
2021-10-25T06:18:25.600Z,17.9495,-67.0133,10,3.33,md,26,205,0.0368,0.09,pr,pr2021298006,2021-10-26T06:21:13.040Z,"4 km SE of La Parguera, Puerto Rico",earthquake,0.31,0.38,0.26,16,reviewed,pr,pr
2021-10-25T06:08:20.890Z,17.9556,-67.0066,8,3.36,md,25,194,0.0401,0.13,pr,pr2021298005,2021-10-25T13:37:35.040Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.39,0.7,0.26,20,reviewed,pr,pr
2021-10-25T05:49:20.850Z,17.9508,-67.0168,10,2.84,md,24,217,0.0332,0.14,pr,pr2021298004,2021-10-25T07:12:44.318Z,"4 km SE of La Parguera, Puerto Rico",earthquake,0.5,0.45,0.41,8,reviewed,pr,pr
2021-10-25T05:21:55.398Z,-5.3964,152.5386,20.98,5.2,mb,,71,1.254,0.93,us,us6000fxby,2021-10-25T05:42:01.040Z,"120 km SSE of Kokopo, Papua New Guinea",earthquake,7.7,5.6,0.048,144,reviewed,us,us
2021-10-25T04:50:38.943Z,-17.6924,-173.0246,8.27,4.6,mb,,72,3.947,1.28,us,us7000fpsa,2021-11-02T04:21:09.040Z,"146 km NE of Neiafu, Tonga",earthquake,13.1,4.5,0.181,9,reviewed,us,us
2021-10-25T04:41:52.190Z,17.9713,-66.9248,9,2.72,md,25,168,0.1194,0.11,pr,pr2021298003,2021-11-02T04:15:23.040Z,"1 km W of Guánica, Puerto Rico",earthquake,0.36,0.72,0.45,16,reviewed,pr,pr
2021-10-25T04:40:10.090Z,17.972,-66.9263,9,3.45,md,26,167,0.1179,0.12,pr,pr2021298002,2021-11-02T04:11:17.040Z,"1 km W of Guánica, Puerto Rico",earthquake,0.31,0.43,0.19,23,reviewed,pr,pr
2021-10-25T04:26:48.628Z,-18.3325,-177.8385,610.45,4.2,mb,,123,3.952,0.79,us,us7000fps9,2021-11-02T04:08:13.040Z,"Fiji region",earthquake,15.9,7.7,0.108,24,reviewed,us,us
2021-10-25T03:51:51.630Z,17.9836,-66.8498,13,2.79,md,25,159,0.1949,0.16,pr,pr2021298001,2021-10-25T04:12:47.790Z,"3 km WSW of Indios, Puerto Rico",earthquake,0.38,0.23,0.24,9,reviewed,pr,pr
2021-10-25T03:40:11.720Z,-29.4755,-177.1344,35,4.6,mb,,188,0.718,0.94,us,us7000fps8,2021-11-02T04:03:17.040Z,"Kermadec Islands, New Zealand",earthquake,8.9,1.9,0.152,14,reviewed,us,us
2021-10-25T03:38:47.784Z,-29.6427,-177.199,35,4.9,mb,,121,0.734,0.9,us,us6000fxbe,2021-11-02T03:57:28.040Z,"Kermadec Islands, New Zealand",earthquake,5.6,1.9,0.108,27,reviewed,us,us
2021-10-25T02:30:47.375Z,0.5444,123.5277,247.4,4.9,mb,,39,1.747,1.11,us,us6000fxb2,2021-11-02T03:49:23.040Z,"51 km E of Gorontalo, Indonesia",earthquake,7,5.1,0.04,198,reviewed,us,us
2021-10-25T02:20:02.050Z,32.7145,-117.5916667,18.01,2.71,ml,41,173,0.2969,0.17,ci,ci39841463,2021-11-02T03:43:33.040Z,"33km WSW of La Jolla, CA",earthquake,0.37,0.69,0.122,107,reviewed,ci,ci
2021-10-25T01:06:48.465Z,28.6826,138.2171,519.53,4.4,mb,,50,3.85,0.8,us,us6000fxap,2021-11-02T03:40:39.040Z,"Bonin Islands, Japan region",earthquake,9.8,7,0.052,104,reviewed,us,us
2021-10-25T01:04:27.251Z,-17.6811,-178.7337,593.96,4.2,mb,,131,3.063,1.07,us,us6000fxat,2021-11-02T03:30:39.040Z,"210 km ENE of Levuka, Fiji",earthquake,15.8,9.5,0.067,63,reviewed,us,us
2021-10-25T01:01:15.650Z,17.9793,-66.932,9,3.12,md,24,175,0.1127,0.21,pr,pr2021298000,2021-10-25T02:24:22.040Z,"1 km WSW of Fuig, Puerto Rico",earthquake,0.45,0.71,0.28,21,reviewed,pr,pr
2021-10-24T23:05:17.482Z,-22.5426,-174.5816,10,4.5,mb,,93,7.334,0.89,us,us7000fprz,2021-10-30T01:38:14.040Z,"139 km SSE of ‘Ohonua, Tonga",earthquake,5.9,1.9,0.18,9,reviewed,us,us
2021-10-24T22:33:12.007Z,37.6489,-97.2764,6.54,2.5,mb_lg,,96,0.07,0.39,us,us6000fxa2,2021-10-27T23:13:33.696Z,"2 km NW of McConnell AFB, Kansas",earthquake,2.1,4.6,0.132,15,reviewed,us,us
2021-10-24T21:54:53.640Z,3.0309,127.9471,89.72,4.6,mb,,115,2.317,0.55,us,us6000fx9x,2021-10-24T23:47:22.040Z,"144 km N of Tobelo, Indonesia",earthquake,10.1,7.6,0.093,34,reviewed,us,us
2021-10-24T20:13:53.472Z,-53.264,23.2565,10,4.3,mb,,113,20.104,1.19,us,us7000fprx,2021-11-01T16:16:10.040Z,"south of Africa",earthquake,11.5,1.9,0.142,14,reviewed,us,us
2021-10-24T19:47:10.197Z,-21.965,179.9548,586.83,4.5,mb,,152,4.564,1.1,us,us6000fx9k,2021-10-24T21:26:06.040Z,"south of the Fiji Islands",earthquake,18.4,16.7,0.128,18,reviewed,us,us
2021-10-24T18:17:19.692Z,22.6829,120.3037,10,4.4,mb,,153,0.684,0.76,us,us6000fx96,2021-10-25T02:36:34.837Z,"7 km N of Kaohsiung, Taiwan",earthquake,3.5,1.9,0.17,10,reviewed,us,us
2021-10-24T18:15:45.350Z,19.1531666666667,-155.479166666667,33.19,2.95,ml,56,144,,0.11,hv,hv72768197,2021-10-26T03:01:00.300Z,"5 km S of P?hala, Hawaii",earthquake,0.39,0.51,0.210066815716178,35,reviewed,hv,hv
2021-10-24T18:11:02.270Z,19.1446666666667,-155.4545,34.09,2.68,md,56,166,,0.12,hv,hv72768192,2021-10-26T03:19:48.770Z,"6 km SSE of P?hala, Hawaii",earthquake,0.41,0.53,0.172778256625084,23,reviewed,hv,hv
2021-10-24T17:55:10.730Z,35.518,-83.9618333,7.62,2.72,md,32,44,0.0907,0.17,se,se60361077,2021-10-27T17:04:12.459Z,"19 km NNW of Lake Santeetlah, North Carolina",earthquake,0.32,0.59,0.136,25,reviewed,se,se
2021-10-24T17:47:51.915Z,86.307,34.585,10,4.7,mb,,77,7.856,1.18,us,us6000fx8t,2021-10-24T18:46:47.040Z,"north of Svalbard",earthquake,9.8,1.9,0.055,101,reviewed,us,us
2021-10-24T17:29:29.335Z,-44.869,-76.0732,15.24,4,mwr,,240,2.907,1.14,us,us6000fx8p,2021-10-24T18:49:25.040Z,"264 km WNW of Puerto Chacabuco, Chile",earthquake,12.8,9.2,,,reviewed,us,guc
2021-10-24T17:04:47.455Z,41.1087,44.0221,16.08,4.2,mb,,75,1.104,0.63,us,us6000fx8q,2021-10-25T01:05:32.255Z,"Georgia-Armenia border region",earthquake,6.3,6.2,0.199,8,reviewed,us,us
2021-10-24T16:52:35.348Z,-24.3249,-67.3499,191.46,4.2,mb,,85,1.563,0.59,us,us6000fx8j,2021-10-31T15:37:03.040Z,"105 km W of San Antonio de los Cobres, Argentina",earthquake,4.7,9.6,0.187,9,reviewed,us,us
2021-10-24T16:38:40.420Z,17.9566,-67.1061,10,3.12,md,20,242,0.0499,0.12,pr,pr2021297006,2021-10-24T18:22:41.822Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.69,0.32,0.21,16,reviewed,pr,pr
2021-10-24T16:16:58.420Z,17.9605,-67.1071,9,3.29,md,24,225,0.046,0.14,pr,pr2021297005,2021-10-24T17:25:04.040Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.65,0.45,0.2,18,reviewed,pr,pr
2021-10-24T15:07:30.367Z,-18.276,-177.6189,592.01,4,mb,,127,3.975,0.29,us,us7000fpru,2021-10-31T15:32:57.040Z,"Fiji region",earthquake,18.6,21.4,0.15,12,reviewed,us,us
2021-10-24T14:56:43.755Z,-57.2716,-25.1584,35,4.8,mb,,60,7.055,0.97,us,us6000fx8k,2021-10-31T15:20:55.040Z,"South Sandwich Islands region",earthquake,12.3,1.9,0.098,36,reviewed,us,us
2021-10-24T14:41:01.269Z,16.097,-97.8692,20.16,4.4,mb,,231,1.603,0.58,us,us6000fx82,2021-10-31T15:16:21.590Z,"13 km SSE of José María Morelos, Mexico",earthquake,14.5,11.4,0.06,79,reviewed,us,us
2021-10-24T14:26:23.246Z,10.1505,41.4644,10,4.6,mb,,129,1.93,0.8,us,us7000fprs,2021-10-31T14:38:26.040Z,"75 km NW of Dire Dawa, Ethiopia",earthquake,8,1.9,0.182,10,reviewed,us,us
2021-10-24T14:26:21.574Z,31.59582186,-104.0045113,7.674047852000001,3.1,ml,20,49,0.07424062866,0.2,tx,tx2021uvxm,2021-10-25T20:58:03.652Z,"37 km NNW of Toyah, Texas",earthquake,0.8119271433,0.8343238307,0.1,8,reviewed,tx,tx
2021-10-24T14:05:25.103Z,49.3615,151.395,284.55,4,mb,,131,5.453,0.19,us,us7000fps0,2021-10-31T14:21:05.040Z,"",earthquake,14.1,7.2,0.164,10,reviewed,us,us
2021-10-24T14:01:02.280Z,34.0168333,-118.1973333,17.15,3.61,mw,126,15,0.01676,0.24,ci,ci39841223,2021-11-01T05:29:33.780Z,"3km WSW of East Los Angeles, CA",earthquake,0.15,0.27,,4,reviewed,ci,ci
2021-10-24T13:57:59.730Z,17.9666,-66.8395,15,3.04,md,24,167,0.2047,0.17,pr,pr2021297004,2021-10-24T15:09:53.040Z,"3 km SW of Indios, Puerto Rico",earthquake,0.44,0.48,0.12,19,reviewed,pr,pr
2021-10-24T12:11:40.803Z,43.1788,-126.3945,10,4.7,mwr,,189,1.51,0.74,us,us6000fx7p,2021-10-25T12:09:27.040Z,"160 km W of Langlois, Oregon",earthquake,3.5,2,0.029,111,reviewed,us,us
2021-10-24T11:10:51.640Z,38.8351667,-122.8071667,2.51,2.61,md,75,31,0.01197,0.05,nc,nc73644055,2021-11-04T09:42:13.319Z,"7km WNW of Cobb, CA",earthquake,0.1,0.14,0.096,51,reviewed,nc,nc
2021-10-24T10:22:21.717Z,10.8761,-86.4084,35,4.4,mb,,143,0.923,0.65,us,us6000fx73,2021-10-24T15:21:56.044Z,"72 km SW of San Juan del Sur, Nicaragua",earthquake,6.7,2,0.048,122,reviewed,us,us
2021-10-24T09:43:56.636Z,-9.6458,108.0299,10,4.3,mb,,81,2.201,0.58,us,us6000fx70,2021-10-24T10:01:19.040Z,"251 km S of Kawalu, Indonesia",earthquake,5.8,1.9,0.161,14,reviewed,us,us
2021-10-24T08:20:21.446Z,16.0114,-60.3382,38.34,4.4,mb,,229,0.76,0.81,us,us6000fx6v,2021-10-24T08:43:01.040Z,"85 km ESE of Beauséjour, Guadeloupe",earthquake,8.1,11.6,0.149,15,reviewed,us,us
2021-10-24T07:43:48.041Z,62.1216,-149.3807,13.8,2.5,ml,,,,0.73,ak,ak021dnb1ff9,2021-10-24T09:32:48.360Z,"24 km E of Susitna North, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-24T07:07:52.030Z,38.2346667,-112.6866667,7.13,3.29,ml,26,60,0.05564,0.2,uu,uu60464457,2021-10-25T13:51:25.349Z,"",earthquake,0.42,0.61,0.144,20,reviewed,uu,uu
2021-10-24T06:49:12.020Z,32.9675,-115.876,11.15,3.55,ml,80,46,0.04528,0.28,ci,ci39841127,2021-11-01T03:42:08.079Z,"25km WSW of Westmorland, CA",earthquake,0.21,0.45,0.155,173,reviewed,ci,ci
2021-10-24T05:57:00.120Z,18.293,-68.3611,45,3.28,md,12,197,0.2218,0.05,pr,pr2021297002,2021-10-30T09:25:11.731Z,"27 km ESE of Boca de Yuma, Dominican Republic",earthquake,7.68,4.38,0.38,2,reviewed,pr,pr
2021-10-24T05:33:53.624Z,59.7783,-152.9962,100.1,2.5,ml,,,,0.64,ak,ak021dn9sfdp,2021-10-24T06:07:09.040Z,"62 km E of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-24T05:25:52.060Z,17.9605,-66.9553,10,2.83,md,24,191,0.0894,0.14,pr,pr2021297001,2021-10-24T14:37:54.470Z,"5 km SW of Fuig, Puerto Rico",earthquake,0.34,0.29,0.26,9,reviewed,pr,pr
2021-10-24T05:23:01.200Z,19.7054996490479,-155.722671508789,94.7799987792969,2.68000007,md,26,287,,0.300000012,hv,hv72767562,2021-10-24T05:42:26.274Z,"25 km ENE of H?lualoa, Hawaii",earthquake,12.32,16.8299999,2.18000007,6,automatic,hv,hv
2021-10-24T05:11:34.344Z,24.5714,121.8303,64.52,6.2,mww,,15,0.425,1.36,us,us6000fx56,2021-10-28T18:09:20.901Z,"21 km SSE of Yilan, Taiwan",earthquake,6.4,4,0.048,41,reviewed,us,us
2021-10-24T05:10:06.718Z,-31.4252,-69.1665,148.38,4,mb,,103,0.429,0.78,us,us6000fx52,2021-10-24T15:22:45.315Z,"26 km ESE of Calingasta, Argentina",earthquake,8,10.4,0.366,4,reviewed,us,us
2021-10-24T04:59:17.239Z,18.7884,-74.0606,10,4.1,mb,,52,1.389,0.92,us,us6000fx5c,2021-10-24T05:36:17.466Z,"16 km NNE of Jérémie, Haiti",earthquake,4,1.8,0.197,7,reviewed,us,us
2021-10-24T04:40:12.188Z,-17.6536,-178.5012,561.79,4,mb,,112,3.286,0.77,us,us7000fprc,2021-10-29T21:58:09.040Z,"235 km ENE of Levuka, Fiji",earthquake,15.5,8,0.126,18,reviewed,us,us
2021-10-24T04:16:11.695Z,51.8159,176.8274,10,3.6,ml,,190,1.052,0.55,us,us6000fx9t,2021-10-26T23:16:57.040Z,"273 km ESE of Attu Station, Alaska",earthquake,4.4,1.9,0.105,12,reviewed,us,us
2021-10-24T04:09:22.590Z,38.8238333,-122.8545,2.69,2.59,md,64,65,0.004144,0.06,nc,nc73643860,2021-11-04T21:07:25.040Z,"10km WNW of The Geysers, CA",earthquake,0.14,0.19,0.108,50,reviewed,nc,nc
2021-10-24T03:53:39.750Z,38.8253333,-122.8556667,2.88,2.77,md,78,56,0.002401,0.08,nc,nc73643820,2021-11-04T21:03:25.040Z,"10km WNW of The Geysers, CA",earthquake,0.12,0.19,0.151,52,reviewed,nc,nc
2021-10-24T03:51:42.717Z,64.4334,-146.7194,7.3,3.3,ml,,,,0.68,ak,ak021dn8pea2,2021-10-28T02:30:19.040Z,"9 km NW of Harding-Birch Lakes, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-24T03:37:05.189Z,47.9332,-114.0958,5,2.5,ml,,87,0.225,1.35,us,us6000fx4m,2021-10-24T15:23:06.972Z,"5 km WNW of Bear Dance, Montana",earthquake,2.4,1.6,0.064,32,reviewed,us,us
2021-10-24T03:22:10.045Z,1.5675,126.4385,41.76,4.8,mb,,100,1.219,0.9,us,us6000fx4j,2021-10-24T03:39:46.040Z,"135 km NW of Ternate, Indonesia",earthquake,6.3,7.5,0.098,35,reviewed,us,us
2021-10-24T03:05:34.210Z,17.8265,-66.821,6,2.53,md,10,261,0.2651,0.15,pr,pr2021297000,2021-10-24T03:24:04.834Z,"18 km SSE of Maria Antonia, Puerto Rico",earthquake,0.68,0.53,0.13,2,reviewed,pr,pr
2021-10-24T01:30:19.008Z,-2.8314,128.9202,10,4.4,mb,,94,3.049,1.25,us,us7000fpra,2021-10-29T21:39:35.040Z,"56 km N of Amahai, Indonesia",earthquake,3.9,1.9,0.202,8,reviewed,us,us
2021-10-24T01:07:49.293Z,44.9457,148.8728,104.92,4.3,mb,,87,4.565,0.86,us,us7000fpr9,2021-10-29T21:31:33.040Z,"84 km ESE of Kuril’sk, Russia",earthquake,14.7,9.4,0.147,15,reviewed,us,us
2021-10-24T00:42:04.985Z,-26.233,178.5185,582.05,4.2,mb,,137,8.458,0.46,us,us7000fpr8,2021-11-05T02:07:33.040Z,"south of the Fiji Islands",earthquake,15.6,8.5,0.146,13,reviewed,us,us
2021-10-24T00:24:01.228Z,-2.9315,122.2714,10,4.4,mb,,55,1.942,0.84,us,us7000fpr7,2021-11-05T00:09:30.040Z,"118 km NNW of Kendari, Indonesia",earthquake,4.1,1.9,0.179,9,reviewed,us,us
2021-10-24T00:08:20.905Z,-10.9623,164.5425,10,4.8,mb,,115,4.769,0.55,us,us7000fpr6,2021-11-05T00:00:48.040Z,"139 km W of Lata, Solomon Islands",earthquake,9.1,1.9,0.101,30,reviewed,us,us
2021-10-24T00:03:48.975Z,-37.7231,179.6288,10,4.1,mb,,182,1.061,1.06,us,us7000fprd,2021-11-04T23:29:42.040Z,"175 km NE of Gisborne, New Zealand",earthquake,5.1,2,0.302,3,reviewed,us,us
2021-10-23T23:55:45.118Z,-50.2851,-6.7396,10,4.6,mb,,107,21.534,0.44,us,us7000fph2,2021-11-04T23:10:41.040Z,"southern Mid-Atlantic Ridge",earthquake,8.1,1.9,0.142,15,reviewed,us,us
2021-10-23T23:34:25.776Z,-4.6852,101.9672,46.53,4.8,mb,,40,1.036,0.53,us,us6000fx3t,2021-11-03T03:15:44.040Z,"103 km SSW of Bengkulu, Indonesia",earthquake,7.9,5.4,0.052,116,reviewed,us,us
2021-10-23T23:08:29.143Z,8.5647,127.0163,10,5.1,mb,,66,2.057,0.79,us,us6000fx3p,2021-11-03T01:22:41.343Z,"78 km ENE of Hinatuan, Philippines",earthquake,8,1.8,0.051,123,reviewed,us,us
2021-10-23T23:02:32.793Z,56.3541,-156.5456,29.4,3.3,ml,,,,0.68,ak,ak021dlws705,2021-11-03T00:46:30.040Z,"115 km E of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-10-23T22:47:27.117Z,17.3061,-62.1265,94.04,4.6,mb,,41,0.485,0.49,us,us6000fx3j,2021-11-03T00:21:12.325Z,"36 km NW of Saint John’s, Antigua and Barbuda",earthquake,5.6,5.3,0.056,97,reviewed,us,us
2021-10-23T22:04:51.980Z,18.5931,-67.0761,78,3.09,md,12,230,0.1304,0.1,pr,pr2021296007,2021-10-25T10:47:21.862Z,"11 km NNE of San Antonio, Puerto Rico",earthquake,0.71,0.53,0.04,9,reviewed,pr,pr
2021-10-23T21:46:28.260Z,39.5631667,-120.3128333,5.98,3.13,ml,26,44,0.04906,0.1,nc,nc73643690,2021-11-02T23:36:48.040Z,"14km SSW of Loyalton, CA",earthquake,0.2,0.65,0.217,33,reviewed,nc,nc
2021-10-23T21:12:55.410Z,38.1965,-117.8896,8.1,2.9,ml,16,85.5,0.037,0.1251,nn,nn00826490,2021-11-02T23:31:31.040Z,"28 km SE of Mina, Nevada",earthquake,,0.9,0.36,9,reviewed,nn,nn
2021-10-23T19:59:13.960Z,-60.1225,-29.9062,10,4.3,mb,,118,6.856,0.96,us,us7000fpgy,2021-11-02T23:25:44.040Z,"South Sandwich Islands region",earthquake,14.4,1.9,0.16,11,reviewed,us,us
2021-10-23T19:54:01.108Z,35.3958,-3.4733,10,4.2,mb,,119,2.737,0.7,us,us7000fpgz,2021-11-02T23:11:11.040Z,"44 km NE of Imzouren, Morocco",earthquake,3.3,1.9,0.152,12,reviewed,us,us
2021-10-23T19:43:39.320Z,-22.0535,-68.666,120.66,4.1,mb,,57,0.592,0.67,us,us6000fx2q,2021-11-02T22:49:07.040Z,"51 km NNE of Calama, Chile",earthquake,5,4.7,0.234,5,reviewed,us,us
2021-10-23T19:09:09.929Z,-6.6495,130.2778,99.11,4.1,mb,,104,1.667,0.68,us,us7000fph1,2021-10-31T05:26:35.040Z,"296 km WSW of Tual, Indonesia",earthquake,4.8,10.9,0.213,6,reviewed,us,us
2021-10-23T18:51:48.361Z,60.0054,-140.7698,4.8,2.5,ml,,,,0.74,ak,ak021dlu3kh7,2021-10-23T20:39:08.040Z,"77 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-23T16:29:17.270Z,18.1188,-68.2541,92,3.81,md,28,182,0.4151,0.33,pr,pr2021296006,2021-10-24T20:53:22.040Z,"47 km SE of Boca de Yuma, Dominican Republic",earthquake,1.49,1.09,0.15,26,reviewed,pr,pr
2021-10-23T16:28:40.867Z,-37.4338,179.664,10,4.4,mb,,195,1.087,0.95,us,us7000fpgx,2021-11-01T17:00:42.040Z,"198 km NE of Gisborne, New Zealand",earthquake,6.4,2,0.17,10,reviewed,us,us
2021-10-23T16:26:54.270Z,-58.9517,-25.0993,37.81,4.3,mb,,118,7.827,0.91,us,us7000fph0,2021-11-01T17:07:27.040Z,"South Sandwich Islands region",earthquake,11.5,7.3,0.143,14,reviewed,us,us
2021-10-23T16:12:50.530Z,33.1585,-115.9545,8.77,2.67,ml,79,29,0.1182,0.2,ci,ci39840791,2021-10-24T20:51:04.040Z,"16km S of Salton City, CA",earthquake,0.14,0.6,0.127,101,reviewed,ci,ci
2021-10-23T15:59:37.664Z,42.2022,-126.5945,10,3.1,ml,,288,1.99,0.7,us,us6000fx1k,2021-10-24T20:48:30.040Z,"180 km W of Gold Beach, Oregon",earthquake,11.7,2,0.053,46,reviewed,us,us
2021-10-23T15:29:33.690Z,17.9433,-66.9821,10,2.61,md,15,220,0.0674,0.12,pr,pr2021296005,2021-10-23T15:49:09.503Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.51,0.69,0.27,4,reviewed,pr,pr
2021-10-23T15:23:51.260Z,19.3605,-155.471,8.53,3.19,ml,53,65,,0.13,hv,hv72767022,2021-10-24T20:45:54.040Z,"17 km N of P?hala, Hawaii",earthquake,0.23,0.37,0.208780676445028,38,reviewed,hv,hv
2021-10-23T14:58:15.229Z,-9.7994,118.9401,34.93,4.1,mb,,86,3.454,0.8,us,us6000fx19,2021-10-24T20:41:26.423Z,"146 km W of Waingapu, Indonesia",earthquake,8.7,7.2,0.213,6,reviewed,us,us
2021-10-23T14:50:43.800Z,7.4528,136.0279,10,4.5,mb,,109,10.372,1.23,us,us7000fpgv,2021-11-01T17:17:43.040Z,"153 km E of Melekeok Village, Palau",earthquake,4.8,1.9,0.118,21,reviewed,us,us
2021-10-23T14:20:24.282Z,15.9647,39.6016,10,4.3,mb,,119,5.418,1.01,us,us7000fph3,2021-11-01T17:22:47.040Z,"41 km NNE of Massawa, Eritrea",earthquake,6,1.9,0.154,12,reviewed,us,us
2021-10-23T14:17:52.692Z,-37.5163,50.8989,10,4.9,mb,,56,12.942,0.81,us,us6000fx15,2021-10-23T15:17:12.040Z,"Southwest Indian Ridge",earthquake,11.4,1.8,0.069,65,reviewed,us,us
2021-10-23T14:16:06.150Z,18.5741,-66.1973,71,3.08,md,15,202,0.2884,0.21,pr,pr2021296004,2021-10-23T15:20:42.135Z,"13 km N of Levittown, Puerto Rico",earthquake,1.38,1.05,0.11,12,reviewed,pr,pr
2021-10-23T14:16:02.236Z,51.152,97.9311,10,4.2,mb,,56,3.615,1.19,us,us7000fpgu,2021-11-01T17:34:57.040Z,"67 km NNE of Kungurtug, Russia",earthquake,8.7,2,0.264,4,reviewed,us,us
2021-10-23T13:34:45.010Z,37.9861667,-122.2555,10.3,2.75,md,113,46,0.02435,0.16,nc,nc73643495,2021-11-05T04:52:53.951Z,"4km ENE of El Sobrante, CA",earthquake,0.17,0.27,0.168,100,reviewed,nc,nc
2021-10-23T13:31:31.810Z,17.988,-66.8183,12,2.87,md,24,157,0.219,0.15,pr,pr2021296003,2021-10-23T23:02:49.399Z,"0 km S of Indios, Puerto Rico",earthquake,0.42,0.28,0.19,9,reviewed,pr,pr
2021-10-23T12:23:13.219Z,69.1119,-144.7088,0,2.7,ml,,,,0.83,ak,ak021dlqcvwv,2021-10-23T12:44:06.040Z,"114 km NNE of Arctic Village, Alaska",earthquake,,1.7,,,automatic,ak,ak
2021-10-23T12:10:45.940Z,18.1386,-67.1668,19,2.64,md,11,154,0.0815,0.06,pr,pr2021296002,2021-10-23T13:55:54.342Z,"4 km W of Hormigueros, Puerto Rico",earthquake,0.48,0.31,0.23,10,reviewed,pr,pr
2021-10-23T11:27:17.810Z,32.0555,-117.4541667,5.91,2.85,ml,18,268,0.5659,0.26,ci,ci39840663,2021-10-24T18:20:20.550Z,"50km SW of Rosarito, B.C., MX",earthquake,1.01,31.61,0.14,81,reviewed,ci,ci
2021-10-23T11:04:30.160Z,61.4177,-152.1043,102.6,2.6,ml,,,,0.85,ak,ak021dlpnf0p,2021-10-23T18:43:53.586Z,"62 km WNW of Beluga, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-10-23T10:32:43.231Z,-6.9231,129.9346,140.01,4.5,mb,,49,1.714,0.62,us,us6000fwzy,2021-10-23T11:10:30.040Z,"Banda Sea",earthquake,8.4,7.7,0.08,46,reviewed,us,us
2021-10-23T09:14:19.150Z,69.117,-144.5842,3.4,2.8,ml,,,,0.79,ak,ak021dloio3f,2021-10-23T10:35:11.552Z,"117 km NNE of Arctic Village, Alaska",earthquake,,1.4,,,automatic,ak,ak
2021-10-23T09:10:58.328Z,42.3043,-126.1791,10,3.2,ml,,253,1.665,0.59,us,us6000fwzr,2021-10-27T02:58:13.791Z,"145 km W of Gold Beach, Oregon",earthquake,4.2,2,0.038,90,reviewed,us,us
2021-10-23T08:21:43.427Z,-24.161,-67.0943,154.3,4.8,mwr,,34,1.561,0.71,us,us6000fwzd,2021-11-04T07:10:19.040Z,"79 km W of San Antonio de los Cobres, Argentina",earthquake,9,7.4,,,reviewed,us,guc
2021-10-23T08:00:42.195Z,-57.4857,-25.7171,54.2,5,mb,,69,16.403,0.72,us,us6000fwyz,2021-11-04T06:48:46.040Z,"South Sandwich Islands region",earthquake,6.4,7.5,0.081,49,reviewed,us,us
2021-10-23T08:00:21.930Z,31.65661624,-104.4305338,6.234399414,2.7,ml,28,64,0.06107359168,0.3,tx,tx2021utpf,2021-11-04T06:46:27.040Z,"57 km S of Whites City, New Mexico",earthquake,0.9484581787000002,1.121058278,0.2,16,reviewed,tx,tx
2021-10-23T07:12:57.224Z,-5.8357,128.9122,220.13,4.4,mb,,67,3.188,0.72,us,us6000fwyq,2021-11-04T06:36:52.040Z,"Banda Sea",earthquake,6.9,9.8,0.143,14,reviewed,us,us
2021-10-23T04:28:00.390Z,38.829,-122.802,2.17,2.69,md,73,34,0.008432,0.06,nc,nc73643080,2021-11-03T21:12:05.040Z,"7km W of Cobb, CA",earthquake,0.13,0.19,0.093,51,reviewed,nc,nc
2021-10-23T04:26:26.860Z,38.8283333,-122.8016667,2.16,2.93,ml,83,24,0.008212,0.03,nc,nc73643070,2021-11-02T00:37:12.024Z,"7km W of Cobb, CA",earthquake,0.09,0.16,0.179,67,reviewed,nc,nc
